#Timeout: 10
#Number of formulas: 100000
Formula;sat;time;aux
eq13231.txt.smt2;unsat;0.01
eq13232.txt.smt2;unsat;0.01
eq13233.txt.smt2;sat;1.66
eq13234.txt.smt2;unsat;0.01
eq13235.txt.smt2;unsat;0.01
eq13236.txt.smt2;unsat;0.01
eq13237.txt.smt2;unsat;0.01
eq13238.txt.smt2;unsat;0.01
eq13239.txt.smt2;unsat;0.01
eq1324.txt.smt2;unsat;0.01
eq13240.txt.smt2;unsat;0.01
eq13241.txt.smt2;sat;0.46
eq13242.txt.smt2;sat;0.45
eq13243.txt.smt2;sat;1.75
eq13244.txt.smt2;sat;1.71
eq13245.txt.smt2;unsat;0.01
eq13246.txt.smt2;unsat;0.01
eq13247.txt.smt2;sat;1.68
eq13248.txt.smt2;sat;0.51
eq13249.txt.smt2;unsat;0.05
eq1325.txt.smt2;unsat;0.01
eq13250.txt.smt2;sat;1.57
eq13251.txt.smt2;sat;0.53
eq13252.txt.smt2;sat;0.53
eq13253.txt.smt2;sat;1.71
eq13254.txt.smt2;unsat;0.05
eq13255.txt.smt2;unsat;0.05
eq13256.txt.smt2;unsat;0.05
eq13257.txt.smt2;unsat;0.01
eq13258.txt.smt2;unsat;0.01
eq13259.txt.smt2;unsat;0.01
eq1326.txt.smt2;unsat;0.01
eq13260.txt.smt2;unsat;0.01
eq13261.txt.smt2;unsat;0.01
eq13262.txt.smt2;unsat;0.01
eq13263.txt.smt2;unsat;0.01
eq13264.txt.smt2;unsat;0.01
eq13265.txt.smt2;unsat;0.01
eq13266.txt.smt2;unsat;0.01
eq13267.txt.smt2;unsat;0.01
eq13268.txt.smt2;unsat;0.01
eq13269.txt.smt2;unsat;0.01
eq1327.txt.smt2;unsat;0.01
eq13270.txt.smt2;unsat;0.01
eq13271.txt.smt2;unsat;0.01
eq13272.txt.smt2;unsat;0.01
eq13273.txt.smt2;unsat;0.01
eq13274.txt.smt2;unsat;0.01
eq13275.txt.smt2;unsat;0.01
eq13276.txt.smt2;unsat;0.01
eq13277.txt.smt2;unsat;0.01
eq13278.txt.smt2;unsat;0.01
eq13279.txt.smt2;unsat;0.01
eq1328.txt.smt2;unsat;0.01
eq13280.txt.smt2;unsat;0.01
eq13281.txt.smt2;unsat;0.01
eq13282.txt.smt2;sat;0.24
eq13283.txt.smt2;sat;0.2
eq13284.txt.smt2;unsat;0.01
eq13285.txt.smt2;unsat;0.01
eq13286.txt.smt2;sat;0.25
eq13287.txt.smt2;unsat;0.01
eq13288.txt.smt2;unsat;0.01
eq13289.txt.smt2;unsat;0.01
eq1329.txt.smt2;unsat;0.01
eq13290.txt.smt2;unsat;0.01
eq13291.txt.smt2;unsat;0.01
eq13292.txt.smt2;unsat;0.01
eq13293.txt.smt2;sat;0.23
eq13294.txt.smt2;unsat;0.01
eq13295.txt.smt2;unsat;0.01
eq13296.txt.smt2;unsat;0.01
eq13297.txt.smt2;unsat;0.01
eq13298.txt.smt2;unsat;0.01
eq13299.txt.smt2;sat;0.43
eq133.txt.smt2;unsat;0.02
eq1330.txt.smt2;unsat;0.01
eq13300.txt.smt2;unsat;0.01
eq13301.txt.smt2;unsat;0.01
eq13302.txt.smt2;sat;0.39
eq13303.txt.smt2;unsat;0.01
eq13304.txt.smt2;unsat;0.01
eq13305.txt.smt2;unsat;0.01
eq13306.txt.smt2;unsat;0.01
eq13307.txt.smt2;unsat;0.01
eq13308.txt.smt2;unsat;0.01
eq13309.txt.smt2;sat;0.43
eq1331.txt.smt2;unsat;0.01
eq13310.txt.smt2;sat;0.49
eq13311.txt.smt2;sat;0.45
eq13312.txt.smt2;sat;0.44
eq13313.txt.smt2;sat;0.53
eq13314.txt.smt2;unsat;0.03
eq13315.txt.smt2;sat;1.61
eq13316.txt.smt2;sat;1.78
eq13317.txt.smt2;sat;1.52
eq13318.txt.smt2;unsat;0.01
eq13319.txt.smt2;unsat;0.01
eq1332.txt.smt2;unsat;0.01
eq13320.txt.smt2;unsat;0.01
eq13321.txt.smt2;unsat;0.01
eq13322.txt.smt2;unsat;0.01
eq13323.txt.smt2;unsat;0.03
eq13324.txt.smt2;unsat;0.01
eq13325.txt.smt2;unsat;0.05
eq13326.txt.smt2;unsat;0.01
eq13327.txt.smt2;unsat;0.01
eq13328.txt.smt2;TO;TO
eq13329.txt.smt2;unsat;0.06
eq1333.txt.smt2;unsat;0.01
eq13330.txt.smt2;sat;1.99
eq13331.txt.smt2;unsat;0.06
eq13332.txt.smt2;unsat;0.01
eq13333.txt.smt2;sat;0.41
eq13334.txt.smt2;unsat;0.01
eq13335.txt.smt2;unsat;0.01
eq13336.txt.smt2;TO;TO
eq13337.txt.smt2;TO;TO
eq13338.txt.smt2;unsat;0.01
eq13339.txt.smt2;unsat;0.01
eq1334.txt.smt2;unsat;0.01
eq13340.txt.smt2;unsat;0.02
eq13341.txt.smt2;unsat;0.01
eq13342.txt.smt2;unsat;0.02
eq13343.txt.smt2;unsat;0.01
eq13344.txt.smt2;unsat;0.02
eq13345.txt.smt2;unsat;0.02
eq13346.txt.smt2;unsat;0.01
eq13347.txt.smt2;unsat;0.01
eq13348.txt.smt2;unsat;0.01
eq13349.txt.smt2;unsat;0.01
eq1335.txt.smt2;unsat;0.01
eq13350.txt.smt2;unsat;0.01
eq13351.txt.smt2;unsat;0.01
eq13352.txt.smt2;unsat;0.01
eq13353.txt.smt2;unsat;0.01
eq13354.txt.smt2;unsat;0.01
eq13355.txt.smt2;unsat;0.01
eq13356.txt.smt2;unsat;0.01
eq13357.txt.smt2;sat;1.74
eq13358.txt.smt2;unsat;0.06
eq13359.txt.smt2;unsat;0.01
eq1336.txt.smt2;unsat;0.01
eq13360.txt.smt2;unsat;0.01
eq13361.txt.smt2;unsat;0.01
eq13362.txt.smt2;unsat;0.01
eq13363.txt.smt2;unsat;0.01
eq13364.txt.smt2;sat;1.79
eq13365.txt.smt2;unsat;0.06
eq13366.txt.smt2;unsat;0.01
eq13367.txt.smt2;unsat;0.01
eq13368.txt.smt2;unsat;0.01
eq13369.txt.smt2;unsat;0.01
eq1337.txt.smt2;unsat;0.01
eq13370.txt.smt2;unsat;0.01
eq13371.txt.smt2;unsat;0.01
eq13372.txt.smt2;unsat;0.01
eq13373.txt.smt2;unsat;0.01
eq13374.txt.smt2;unsat;0.01
eq13375.txt.smt2;unsat;0.01
eq13376.txt.smt2;sat;0.48
eq13377.txt.smt2;unsat;0.01
eq13378.txt.smt2;unsat;0.01
eq13379.txt.smt2;sat;0.5
eq1338.txt.smt2;unsat;0.01
eq13380.txt.smt2;sat;1.86
eq13381.txt.smt2;TO;TO
eq13382.txt.smt2;unsat;0.01
eq13383.txt.smt2;unsat;0.01
eq13384.txt.smt2;unsat;0.01
eq13385.txt.smt2;unsat;0.01
eq13386.txt.smt2;unsat;0.0
eq13387.txt.smt2;unsat;0.01
eq13388.txt.smt2;unsat;0.01
eq13389.txt.smt2;unsat;0.01
eq1339.txt.smt2;unsat;0.01
eq13390.txt.smt2;unsat;0.01
eq13391.txt.smt2;unsat;0.01
eq13392.txt.smt2;unsat;0.01
eq13393.txt.smt2;unsat;0.01
eq13394.txt.smt2;unsat;0.01
eq13395.txt.smt2;unsat;0.01
eq13396.txt.smt2;sat;0.25
eq13397.txt.smt2;unsat;0.01
eq13398.txt.smt2;unsat;0.01
eq13399.txt.smt2;unsat;0.01
eq134.txt.smt2;unsat;0.02
eq1340.txt.smt2;unsat;0.01
eq13400.txt.smt2;unsat;0.01
eq13401.txt.smt2;unsat;0.01
eq13402.txt.smt2;unsat;0.01
eq13403.txt.smt2;sat;0.27
eq13404.txt.smt2;unsat;0.01
eq13405.txt.smt2;unsat;0.01
eq13406.txt.smt2;unsat;0.01
eq13407.txt.smt2;unsat;0.01
eq13408.txt.smt2;unsat;0.01
eq13409.txt.smt2;unsat;0.01
eq1341.txt.smt2;unsat;0.01
eq13410.txt.smt2;unsat;0.01
eq13411.txt.smt2;unsat;0.01
eq13412.txt.smt2;unsat;0.01
eq13413.txt.smt2;unsat;0.01
eq13414.txt.smt2;sat;0.46
eq13415.txt.smt2;sat;0.38
eq13416.txt.smt2;unsat;0.01
eq13417.txt.smt2;unsat;0.01
eq13418.txt.smt2;unsat;0.01
eq13419.txt.smt2;unsat;0.01
eq1342.txt.smt2;unsat;0.01
eq13420.txt.smt2;unsat;0.01
eq13421.txt.smt2;unsat;0.01
eq13422.txt.smt2;sat;0.46
eq13423.txt.smt2;sat;0.48
eq13424.txt.smt2;sat;0.45
eq13425.txt.smt2;sat;0.4
eq13426.txt.smt2;sat;0.22
eq13427.txt.smt2;unsat;0.01
eq13428.txt.smt2;sat;0.22
eq13429.txt.smt2;unsat;0.01
eq1343.txt.smt2;unsat;0.01
eq13430.txt.smt2;unsat;0.01
eq13431.txt.smt2;unsat;0.01
eq13432.txt.smt2;unsat;0.01
eq13433.txt.smt2;unsat;0.01
eq13434.txt.smt2;unsat;0.01
eq13435.txt.smt2;unsat;0.01
eq13436.txt.smt2;unsat;0.01
eq13437.txt.smt2;unsat;0.01
eq13438.txt.smt2;unsat;0.01
eq13439.txt.smt2;unsat;0.01
eq1344.txt.smt2;unsat;0.01
eq13440.txt.smt2;unsat;0.01
eq13441.txt.smt2;unsat;0.01
eq13442.txt.smt2;unsat;0.01
eq13443.txt.smt2;unsat;0.01
eq13444.txt.smt2;unsat;0.01
eq13445.txt.smt2;unsat;0.01
eq13446.txt.smt2;unsat;0.01
eq13447.txt.smt2;unsat;0.01
eq13448.txt.smt2;unsat;0.01
eq13449.txt.smt2;unsat;0.01
eq1345.txt.smt2;unsat;0.01
eq13450.txt.smt2;unsat;0.01
eq13451.txt.smt2;unsat;0.01
eq13452.txt.smt2;unsat;0.01
eq13453.txt.smt2;unsat;0.01
eq13454.txt.smt2;unsat;0.01
eq13455.txt.smt2;unsat;0.01
eq13456.txt.smt2;sat;1.65
eq13457.txt.smt2;unsat;0.01
eq13458.txt.smt2;unsat;0.01
eq13459.txt.smt2;sat;1.6
eq1346.txt.smt2;unsat;0.01
eq13460.txt.smt2;unsat;0.01
eq13461.txt.smt2;sat;1.71
eq13462.txt.smt2;sat;0.52
eq13463.txt.smt2;unsat;0.03
eq13464.txt.smt2;sat;1.56
eq13465.txt.smt2;unsat;0.06
eq13466.txt.smt2;TO;TO
eq13467.txt.smt2;TO;TO
eq13468.txt.smt2;unsat;0.05
eq13469.txt.smt2;unsat;0.06
eq1347.txt.smt2;unsat;0.01
eq13470.txt.smt2;unsat;0.01
eq13471.txt.smt2;unsat;0.01
eq13472.txt.smt2;unsat;0.01
eq13473.txt.smt2;unsat;0.01
eq13474.txt.smt2;unsat;0.01
eq13475.txt.smt2;unsat;0.01
eq13476.txt.smt2;unsat;0.01
eq13477.txt.smt2;unsat;0.01
eq13478.txt.smt2;unsat;0.01
eq13479.txt.smt2;unsat;0.01
eq1348.txt.smt2;unsat;0.01
eq13480.txt.smt2;unsat;0.01
eq13481.txt.smt2;unsat;0.01
eq13482.txt.smt2;unsat;0.01
eq13483.txt.smt2;unsat;0.01
eq13484.txt.smt2;sat;1.62
eq13485.txt.smt2;sat;0.51
eq13486.txt.smt2;sat;0.53
eq13487.txt.smt2;unsat;0.03
eq13488.txt.smt2;unsat;0.03
eq13489.txt.smt2;unsat;0.05
eq1349.txt.smt2;unsat;0.01
eq13490.txt.smt2;unsat;0.06
eq13491.txt.smt2;unsat;0.01
eq13492.txt.smt2;unsat;0.01
eq13493.txt.smt2;unsat;0.01
eq13494.txt.smt2;unsat;0.01
eq13495.txt.smt2;sat;1.72
eq13496.txt.smt2;unsat;0.01
eq13497.txt.smt2;unsat;0.01
eq13498.txt.smt2;unsat;0.01
eq13499.txt.smt2;unsat;0.01
eq135.txt.smt2;unsat;0.01
eq1350.txt.smt2;unsat;0.01
eq13500.txt.smt2;unsat;0.01
eq13501.txt.smt2;sat;1.8
eq13502.txt.smt2;unsat;0.01
eq13503.txt.smt2;unsat;0.01
eq13504.txt.smt2;sat;0.42
eq13505.txt.smt2;unsat;0.03
eq13506.txt.smt2;unsat;0.01
eq13507.txt.smt2;unsat;0.01
eq13508.txt.smt2;sat;0.36
eq13509.txt.smt2;sat;0.46
eq1351.txt.smt2;unsat;0.01
eq13510.txt.smt2;sat;1.76
eq13511.txt.smt2;sat;1.73
eq13512.txt.smt2;unsat;0.01
eq13513.txt.smt2;unsat;0.01
eq13514.txt.smt2;unsat;0.01
eq13515.txt.smt2;sat;0.11
eq13516.txt.smt2;sat;0.16
eq13517.txt.smt2;unsat;0.01
eq13518.txt.smt2;unsat;0.01
eq13519.txt.smt2;unsat;0.01
eq1352.txt.smt2;unsat;0.01
eq13520.txt.smt2;unsat;0.01
eq13521.txt.smt2;unsat;0.01
eq13522.txt.smt2;unsat;0.01
eq13523.txt.smt2;unsat;0.01
eq13524.txt.smt2;unsat;0.01
eq13525.txt.smt2;unsat;0.01
eq13526.txt.smt2;unsat;0.01
eq13527.txt.smt2;unsat;0.01
eq13528.txt.smt2;unsat;0.01
eq13529.txt.smt2;unsat;0.01
eq1353.txt.smt2;unsat;0.01
eq13530.txt.smt2;unsat;0.01
eq13531.txt.smt2;unsat;0.01
eq13532.txt.smt2;unsat;0.01
eq13533.txt.smt2;unsat;0.01
eq13534.txt.smt2;unsat;0.01
eq13535.txt.smt2;unsat;0.01
eq13536.txt.smt2;unsat;0.01
eq13537.txt.smt2;unsat;0.01
eq13538.txt.smt2;unsat;0.01
eq13539.txt.smt2;unsat;0.01
eq1354.txt.smt2;unsat;0.01
eq13540.txt.smt2;unsat;0.01
eq13541.txt.smt2;unsat;0.01
eq13542.txt.smt2;unsat;0.01
eq13543.txt.smt2;unsat;0.01
eq13544.txt.smt2;unsat;0.01
eq13545.txt.smt2;unsat;0.01
eq13546.txt.smt2;unsat;0.01
eq13547.txt.smt2;unsat;0.01
eq13548.txt.smt2;sat;0.41
eq13549.txt.smt2;sat;0.45
eq1355.txt.smt2;unsat;0.01
eq13550.txt.smt2;sat;1.72
eq13551.txt.smt2;sat;1.72
eq13552.txt.smt2;sat;0.25
eq13553.txt.smt2;unsat;0.01
eq13554.txt.smt2;sat;0.24
eq13555.txt.smt2;unsat;0.01
eq13556.txt.smt2;unsat;0.01
eq13557.txt.smt2;unsat;0.01
eq13558.txt.smt2;unsat;0.01
eq13559.txt.smt2;unsat;0.01
eq1356.txt.smt2;unsat;0.01
eq13560.txt.smt2;unsat;0.01
eq13561.txt.smt2;unsat;0.01
eq13562.txt.smt2;unsat;0.01
eq13563.txt.smt2;unsat;0.01
eq13564.txt.smt2;unsat;0.01
eq13565.txt.smt2;unsat;0.01
eq13566.txt.smt2;unsat;0.01
eq13567.txt.smt2;sat;1.57
eq13568.txt.smt2;unsat;0.01
eq13569.txt.smt2;unsat;0.01
eq1357.txt.smt2;unsat;0.02
eq13570.txt.smt2;unsat;0.01
eq13571.txt.smt2;unsat;0.01
eq13572.txt.smt2;unsat;0.01
eq13573.txt.smt2;unsat;0.01
eq13574.txt.smt2;unsat;0.01
eq13575.txt.smt2;unsat;0.01
eq13576.txt.smt2;unsat;0.01
eq13577.txt.smt2;unsat;0.01
eq13578.txt.smt2;unsat;0.01
eq13579.txt.smt2;unsat;0.01
eq1358.txt.smt2;unsat;0.01
eq13580.txt.smt2;unsat;0.01
eq13581.txt.smt2;unsat;0.01
eq13582.txt.smt2;unsat;0.01
eq13583.txt.smt2;unsat;0.01
eq13584.txt.smt2;unsat;0.01
eq13585.txt.smt2;unsat;0.01
eq13586.txt.smt2;sat;0.42
eq13587.txt.smt2;sat;1.78
eq13588.txt.smt2;sat;0.46
eq13589.txt.smt2;unsat;0.01
eq1359.txt.smt2;unsat;0.01
eq13590.txt.smt2;unsat;0.01
eq13591.txt.smt2;unsat;0.01
eq13592.txt.smt2;sat;1.76
eq13593.txt.smt2;sat;0.29
eq13594.txt.smt2;sat;0.28
eq13595.txt.smt2;sat;0.3
eq13596.txt.smt2;unsat;0.02
eq13597.txt.smt2;unsat;0.02
eq13598.txt.smt2;unsat;0.02
eq13599.txt.smt2;unsat;0.02
eq136.txt.smt2;unsat;0.02
eq1360.txt.smt2;unsat;0.01
eq13600.txt.smt2;unsat;0.02
eq13601.txt.smt2;sat;0.29
eq13602.txt.smt2;sat;1.73
eq13603.txt.smt2;unsat;0.06
eq13604.txt.smt2;unsat;0.06
eq13605.txt.smt2;unsat;0.01
eq13606.txt.smt2;unsat;0.01
eq13607.txt.smt2;unsat;0.01
eq13608.txt.smt2;unsat;0.01
eq13609.txt.smt2;unsat;0.01
eq1361.txt.smt2;unsat;0.01
eq13610.txt.smt2;unsat;0.01
eq13611.txt.smt2;sat;0.52
eq13612.txt.smt2;sat;0.53
eq13613.txt.smt2;unsat;0.06
eq13614.txt.smt2;sat;1.64
eq13615.txt.smt2;sat;1.9
eq13616.txt.smt2;unsat;0.06
eq13617.txt.smt2;sat;0.52
eq13618.txt.smt2;unsat;0.06
eq13619.txt.smt2;sat;1.66
eq1362.txt.smt2;unsat;0.01
eq13620.txt.smt2;TO;TO
eq13621.txt.smt2;TO;TO
eq13622.txt.smt2;unsat;0.05
eq13623.txt.smt2;unsat;0.06
eq13624.txt.smt2;unsat;0.06
eq13625.txt.smt2;unsat;0.06
eq13626.txt.smt2;sat;1.69
eq13627.txt.smt2;TO;TO
eq13628.txt.smt2;unsat;0.01
eq13629.txt.smt2;unsat;0.01
eq1363.txt.smt2;unsat;0.01
eq13630.txt.smt2;unsat;0.01
eq13631.txt.smt2;unsat;0.01
eq13632.txt.smt2;unsat;0.01
eq13633.txt.smt2;unsat;0.01
eq13634.txt.smt2;unsat;0.01
eq13635.txt.smt2;unsat;0.01
eq13636.txt.smt2;unsat;0.01
eq13637.txt.smt2;sat;1.6
eq13638.txt.smt2;sat;1.76
eq13639.txt.smt2;sat;0.42
eq1364.txt.smt2;unsat;0.02
eq13640.txt.smt2;sat;0.46
eq13641.txt.smt2;unsat;0.01
eq13642.txt.smt2;sat;3.24
eq13643.txt.smt2;unsat;0.02
eq13644.txt.smt2;sat;3.14
eq13645.txt.smt2;sat;5.08
eq13646.txt.smt2;sat;3.14
eq13647.txt.smt2;TO;TO
eq13648.txt.smt2;TO;TO
eq13649.txt.smt2;TO;TO
eq1365.txt.smt2;unsat;0.01
eq13650.txt.smt2;TO;TO
eq13651.txt.smt2;TO;TO
eq13652.txt.smt2;TO;TO
eq13653.txt.smt2;sat;3.14
eq13654.txt.smt2;TO;TO
eq13655.txt.smt2;unsat;0.02
eq13656.txt.smt2;unsat;0.02
eq13657.txt.smt2;unsat;0.01
eq13658.txt.smt2;TO;TO
eq13659.txt.smt2;TO;TO
eq1366.txt.smt2;unsat;0.01
eq13660.txt.smt2;unsat;0.02
eq13661.txt.smt2;unsat;0.01
eq13662.txt.smt2;unsat;0.01
eq13663.txt.smt2;unsat;0.01
eq13664.txt.smt2;unsat;0.01
eq13665.txt.smt2;sat;0.36
eq13666.txt.smt2;sat;0.47
eq13667.txt.smt2;sat;1.72
eq13668.txt.smt2;sat;1.59
eq13669.txt.smt2;unsat;0.01
eq1367.txt.smt2;unsat;0.01
eq13670.txt.smt2;unsat;0.01
eq13671.txt.smt2;unsat;0.01
eq13672.txt.smt2;unsat;0.01
eq13673.txt.smt2;unsat;0.01
eq13674.txt.smt2;unsat;0.01
eq13675.txt.smt2;unsat;0.01
eq13676.txt.smt2;unsat;0.01
eq13677.txt.smt2;unsat;0.01
eq13678.txt.smt2;unsat;0.01
eq13679.txt.smt2;unsat;0.01
eq1368.txt.smt2;unsat;0.01
eq13680.txt.smt2;sat;0.25
eq13681.txt.smt2;unsat;0.01
eq13682.txt.smt2;sat;0.23
eq13683.txt.smt2;unsat;0.01
eq13684.txt.smt2;unsat;0.01
eq13685.txt.smt2;unsat;0.01
eq13686.txt.smt2;unsat;0.01
eq13687.txt.smt2;unsat;0.01
eq13688.txt.smt2;unsat;0.01
eq13689.txt.smt2;unsat;0.01
eq1369.txt.smt2;unsat;0.01
eq13690.txt.smt2;unsat;0.01
eq13691.txt.smt2;unsat;0.01
eq13692.txt.smt2;unsat;0.01
eq13693.txt.smt2;unsat;0.01
eq13694.txt.smt2;unsat;0.01
eq13695.txt.smt2;unsat;0.01
eq13696.txt.smt2;unsat;0.01
eq13697.txt.smt2;unsat;0.01
eq13698.txt.smt2;unsat;0.01
eq13699.txt.smt2;unsat;0.01
eq137.txt.smt2;unsat;0.01
eq1370.txt.smt2;unsat;0.01
eq13700.txt.smt2;unsat;0.01
eq13701.txt.smt2;unsat;0.01
eq13702.txt.smt2;unsat;0.01
eq13703.txt.smt2;unsat;0.01
eq13704.txt.smt2;unsat;0.01
eq13705.txt.smt2;unsat;0.01
eq13706.txt.smt2;unsat;0.01
eq13707.txt.smt2;unsat;0.01
eq13708.txt.smt2;unsat;0.01
eq13709.txt.smt2;unsat;0.03
eq1371.txt.smt2;unsat;0.01
eq13710.txt.smt2;unsat;0.05
eq13711.txt.smt2;unsat;0.04
eq13712.txt.smt2;unsat;0.04
eq13713.txt.smt2;unsat;0.01
eq13714.txt.smt2;unsat;0.01
eq13715.txt.smt2;unsat;0.01
eq13716.txt.smt2;sat;1.78
eq13717.txt.smt2;sat;1.73
eq13718.txt.smt2;unsat;0.01
eq13719.txt.smt2;unsat;0.01
eq1372.txt.smt2;unsat;0.01
eq13720.txt.smt2;unsat;0.01
eq13721.txt.smt2;unsat;0.01
eq13722.txt.smt2;unsat;0.01
eq13723.txt.smt2;unsat;0.01
eq13724.txt.smt2;unsat;0.01
eq13725.txt.smt2;unsat;0.01
eq13726.txt.smt2;unsat;0.01
eq13727.txt.smt2;unsat;0.01
eq13728.txt.smt2;unsat;0.01
eq13729.txt.smt2;unsat;0.01
eq1373.txt.smt2;unsat;0.01
eq13730.txt.smt2;unsat;0.01
eq13731.txt.smt2;unsat;0.01
eq13732.txt.smt2;unsat;0.01
eq13733.txt.smt2;unsat;0.01
eq13734.txt.smt2;unsat;0.01
eq13735.txt.smt2;unsat;0.01
eq13736.txt.smt2;unsat;0.01
eq13737.txt.smt2;unsat;0.01
eq13738.txt.smt2;unsat;0.01
eq13739.txt.smt2;unsat;0.01
eq1374.txt.smt2;unsat;0.01
eq13740.txt.smt2;unsat;0.01
eq13741.txt.smt2;unsat;0.01
eq13742.txt.smt2;sat;0.47
eq13743.txt.smt2;sat;0.44
eq13744.txt.smt2;unsat;0.02
eq13745.txt.smt2;unsat;0.01
eq13746.txt.smt2;unsat;0.01
eq13747.txt.smt2;unsat;0.01
eq13748.txt.smt2;unsat;0.01
eq13749.txt.smt2;sat;0.27
eq1375.txt.smt2;unsat;0.01
eq13750.txt.smt2;sat;0.27
eq13751.txt.smt2;unsat;0.01
eq13752.txt.smt2;unsat;0.01
eq13753.txt.smt2;unsat;0.01
eq13754.txt.smt2;unsat;0.01
eq13755.txt.smt2;unsat;0.01
eq13756.txt.smt2;sat;0.22
eq13757.txt.smt2;sat;0.24
eq13758.txt.smt2;sat;0.39
eq13759.txt.smt2;sat;0.48
eq1376.txt.smt2;unsat;0.01
eq13760.txt.smt2;sat;0.25
eq13761.txt.smt2;sat;1.64
eq13762.txt.smt2;unsat;0.02
eq13763.txt.smt2;unsat;0.01
eq13764.txt.smt2;unsat;0.01
eq13765.txt.smt2;sat;0.27
eq13766.txt.smt2;sat;1.55
eq13767.txt.smt2;unsat;0.01
eq13768.txt.smt2;unsat;0.01
eq13769.txt.smt2;unsat;0.01
eq1377.txt.smt2;unsat;0.01
eq13770.txt.smt2;unsat;0.01
eq13771.txt.smt2;unsat;0.01
eq13772.txt.smt2;unsat;0.01
eq13773.txt.smt2;unsat;0.01
eq13774.txt.smt2;unsat;0.01
eq13775.txt.smt2;unsat;0.01
eq13776.txt.smt2;unsat;0.01
eq13777.txt.smt2;unsat;0.01
eq13778.txt.smt2;unsat;0.01
eq13779.txt.smt2;unsat;0.01
eq1378.txt.smt2;unsat;0.01
eq13780.txt.smt2;unsat;0.01
eq13781.txt.smt2;unsat;0.01
eq13782.txt.smt2;unsat;0.01
eq13783.txt.smt2;unsat;0.01
eq13784.txt.smt2;unsat;0.01
eq13785.txt.smt2;unsat;0.01
eq13786.txt.smt2;unsat;0.01
eq13787.txt.smt2;unsat;0.01
eq13788.txt.smt2;unsat;0.01
eq13789.txt.smt2;unsat;0.01
eq1379.txt.smt2;unsat;0.01
eq13790.txt.smt2;unsat;0.01
eq13791.txt.smt2;unsat;0.01
eq13792.txt.smt2;sat;0.49
eq13793.txt.smt2;sat;0.52
eq13794.txt.smt2;unsat;0.06
eq13795.txt.smt2;sat;1.6
eq13796.txt.smt2;sat;0.41
eq13797.txt.smt2;unsat;0.05
eq13798.txt.smt2;sat;1.47
eq13799.txt.smt2;unsat;0.06
eq138.txt.smt2;unsat;0.02
eq1380.txt.smt2;unsat;0.01
eq13800.txt.smt2;sat;1.79
eq13801.txt.smt2;sat;1.71
eq13802.txt.smt2;sat;1.9
eq13803.txt.smt2;unsat;0.05
eq13804.txt.smt2;unsat;0.06
eq13805.txt.smt2;unsat;0.06
eq13806.txt.smt2;unsat;0.06
eq13807.txt.smt2;sat;1.59
eq13808.txt.smt2;sat;1.89
eq13809.txt.smt2;unsat;0.01
eq1381.txt.smt2;unsat;0.01
eq13810.txt.smt2;unsat;0.01
eq13811.txt.smt2;unsat;0.01
eq13812.txt.smt2;unsat;0.01
eq13813.txt.smt2;unsat;0.01
eq13814.txt.smt2;unsat;0.01
eq13815.txt.smt2;unsat;0.01
eq13816.txt.smt2;unsat;0.01
eq13817.txt.smt2;unsat;0.01
eq13818.txt.smt2;unsat;0.01
eq13819.txt.smt2;unsat;0.01
eq1382.txt.smt2;unsat;0.01
eq13820.txt.smt2;unsat;0.01
eq13821.txt.smt2;unsat;0.01
eq13822.txt.smt2;unsat;0.01
eq13823.txt.smt2;unsat;0.01
eq13824.txt.smt2;unsat;0.01
eq13825.txt.smt2;unsat;0.01
eq13826.txt.smt2;unsat;0.01
eq13827.txt.smt2;unsat;0.01
eq13828.txt.smt2;unsat;0.01
eq13829.txt.smt2;sat;0.27
eq1383.txt.smt2;unsat;0.01
eq13830.txt.smt2;unsat;0.01
eq13831.txt.smt2;unsat;0.01
eq13832.txt.smt2;unsat;0.01
eq13833.txt.smt2;sat;0.48
eq13834.txt.smt2;sat;0.43
eq13835.txt.smt2;sat;0.47
eq13836.txt.smt2;sat;0.47
eq13837.txt.smt2;sat;0.48
eq13838.txt.smt2;sat;1.67
eq13839.txt.smt2;sat;1.53
eq1384.txt.smt2;unsat;0.01
eq13840.txt.smt2;sat;0.43
eq13841.txt.smt2;sat;1.52
eq13842.txt.smt2;sat;1.55
eq13843.txt.smt2;sat;1.52
eq13844.txt.smt2;sat;1.53
eq13845.txt.smt2;sat;0.48
eq13846.txt.smt2;sat;0.47
eq13847.txt.smt2;sat;1.52
eq13848.txt.smt2;sat;0.41
eq13849.txt.smt2;sat;0.43
eq1385.txt.smt2;unsat;0.01
eq13850.txt.smt2;sat;1.34
eq13851.txt.smt2;unsat;0.01
eq13852.txt.smt2;unsat;0.01
eq13853.txt.smt2;unsat;0.01
eq13854.txt.smt2;unsat;0.01
eq13855.txt.smt2;unsat;0.01
eq13856.txt.smt2;unsat;0.01
eq13857.txt.smt2;unsat;0.01
eq13858.txt.smt2;unsat;0.01
eq13859.txt.smt2;unsat;0.01
eq1386.txt.smt2;unsat;0.01
eq13860.txt.smt2;unsat;0.01
eq13861.txt.smt2;unsat;0.01
eq13862.txt.smt2;unsat;0.01
eq13863.txt.smt2;unsat;0.01
eq13864.txt.smt2;unsat;0.01
eq13865.txt.smt2;unsat;0.01
eq13866.txt.smt2;unsat;0.01
eq13867.txt.smt2;unsat;0.01
eq13868.txt.smt2;unsat;0.01
